generating_model,replicate,sample_kind,participant,run,fitted_model,fit_success,condition,run_b_rt_mlpd,n_rt,out_of_support_trial_fraction,n_in_support,n_out_of_support,in_support_rt_mlpd,out_of_support_rt_mlpd
M3,142,nominal,M3_nominal_0142,B,M2,True,R,-10.149653944553712,100,0.44,56,44,-0.3981027078675811,-22.56071915488152
M3,142,nominal,M3_nominal_0142,B,M2,True,L,-1.024590152736466,100,0.01,99,1,-1.0170429709861994,-1.7717611460128757
M3,142,nominal,M3_nominal_0142,B,M3,True,R,-0.3968961097099342,100,0.33,67,33,-0.4726890898093426,-0.2430133925384079
M3,142,nominal,M3_nominal_0142,B,M3,True,L,-1.017946665228851,100,0.0,100,0,-1.017946665228851,
M3,143,nominal,M3_nominal_0143,B,M1,True,R,-1.680652963999887,100,0.0,100,0,-1.680652963999887,
M3,143,nominal,M3_nominal_0143,B,M1,True,L,-1.8956958323888558,100,0.0,100,0,-1.8956958323888558,
M3,143,nominal,M3_nominal_0143,B,M2,True,R,-1.6821770387142312,100,0.02,98,2,-1.6857042646447982,-1.509342968116441
M3,143,nominal,M3_nominal_0143,B,M2,True,L,-1.8965976543382117,100,0.0,100,0,-1.8965976543382117,
M3,143,nominal,M3_nominal_0143,B,M3,True,R,-1.6801703126713377,100,0.0,100,0,-1.6801703126713377,
M3,143,nominal,M3_nominal_0143,B,M3,True,L,-1.8976462423257021,100,0.0,100,0,-1.8976462423257021,
M3,144,nominal,M3_nominal_0144,B,M1,True,R,-0.9851207364135522,100,0.0,100,0,-0.9851207364135522,
M3,144,nominal,M3_nominal_0144,B,M1,True,L,-1.2060479419162276,100,0.09,91,9,-1.1974366165695942,-1.2931180093099686
M3,144,nominal,M3_nominal_0144,B,M2,True,R,-0.9859345399528843,100,0.0,100,0,-0.9859345399528843,
M3,144,nominal,M3_nominal_0144,B,M2,True,L,-1.196231333676324,100,0.0,100,0,-1.196231333676324,
M3,144,nominal,M3_nominal_0144,B,M3,True,R,-0.9840198469984389,100,0.04,96,4,-0.9828602902665748,-1.0118492085631758
M3,144,nominal,M3_nominal_0144,B,M3,True,L,-1.206021514199743,100,0.01,99,1,-1.1942022326803337,-2.3761303846212583
M3,145,nominal,M3_nominal_0145,B,M1,True,R,-1.2415527449578934,100,0.0,100,0,-1.2415527449578934,
M3,145,nominal,M3_nominal_0145,B,M1,True,L,-1.6146650451785751,100,0.21,79,21,-1.380366244627488,-2.4960748186802837
M3,145,nominal,M3_nominal_0145,B,M2,True,R,-1.2410722561125345,100,0.01,99,1,-1.2285026195472437,-2.4854662760763113
M3,145,nominal,M3_nominal_0145,B,M2,True,L,-3.4940981513349056,100,0.21,79,21,-1.4063293121566296,-11.348085689196044
M3,145,nominal,M3_nominal_0145,B,M3,True,R,-1.2585738988321824,100,0.0,100,0,-1.2585738988321824,
M3,145,nominal,M3_nominal_0145,B,M3,True,L,-1.3145107565679357,100,0.05,95,5,-1.3279957468782855,-1.0582959406712913
M3,146,nominal,M3_nominal_0146,B,M1,True,R,-1.1628815567712474,100,0.0,100,0,-1.1628815567712474,
M3,146,nominal,M3_nominal_0146,B,M1,True,L,-1.361067575319821,100,0.01,99,1,-1.3646703489080751,-1.0043929900826176
M3,146,nominal,M3_nominal_0146,B,M2,True,R,-1.159107890828724,100,0.0,100,0,-1.159107890828724,
M3,146,nominal,M3_nominal_0146,B,M2,True,L,-1.3577943704217232,100,0.01,99,1,-1.361322403975168,-1.0085190486307147
M3,146,nominal,M3_nominal_0146,B,M3,True,R,-1.1611000972691656,100,0.0,100,0,-1.1611000972691656,
M3,146,nominal,M3_nominal_0146,B,M3,True,L,-1.3592997298084537,100,0.0,100,0,-1.3592997298084537,
M3,147,nominal,M3_nominal_0147,B,M1,True,R,-1.240367568665836,100,0.0,100,0,-1.240367568665836,
M3,147,nominal,M3_nominal_0147,B,M1,True,L,-1.0756717151947908,100,0.0,100,0,-1.0756717151947908,
M3,147,nominal,M3_nominal_0147,B,M2,True,R,-1.2443007498277907,100,0.04,96,4,-1.2525091549351182,-1.0472990272519265
M3,147,nominal,M3_nominal_0147,B,M2,True,L,-1.072126859007281,100,0.01,99,1,-1.067182912171983,-1.5615775957017621
M3,147,nominal,M3_nominal_0147,B,M3,True,R,-1.2398903431699,100,0.01,99,1,-1.245386810062578,-0.6957401207947604
M3,147,nominal,M3_nominal_0147,B,M3,True,L,-1.0768936311644168,100,0.0,100,0,-1.0768936311644168,
M3,148,nominal,M3_nominal_0148,B,M1,True,R,-1.601773709793946,100,0.0,100,0,-1.601773709793946,
M3,148,nominal,M3_nominal_0148,B,M1,True,L,-1.871999344150959,100,0.0,100,0,-1.871999344150959,
M3,148,nominal,M3_nominal_0148,B,M2,True,R,-1.5980948733313216,100,0.0,100,0,-1.5980948733313216,
M3,148,nominal,M3_nominal_0148,B,M2,True,L,-1.871319918668787,100,0.0,100,0,-1.871319918668787,
M3,148,nominal,M3_nominal_0148,B,M3,True,R,-1.6006599166529685,100,0.0,100,0,-1.6006599166529685,
M3,148,nominal,M3_nominal_0148,B,M3,True,L,-1.8704049257647062,100,0.0,100,0,-1.8704049257647062,
M3,149,nominal,M3_nominal_0149,B,M1,True,R,-0.7043376970828783,100,0.0,100,0,-0.7043376970828783,
M3,149,nominal,M3_nominal_0149,B,M1,True,L,-0.7662287253332507,100,0.0,100,0,-0.7662287253332507,
M3,149,nominal,M3_nominal_0149,B,M2,True,R,-0.7040052113425631,100,0.0,100,0,-0.7040052113425631,
M3,149,nominal,M3_nominal_0149,B,M2,True,L,-0.7650424613097649,100,0.0,100,0,-0.7650424613097649,
M3,149,nominal,M3_nominal_0149,B,M3,True,R,-0.7040866486808066,100,0.0,100,0,-0.7040866486808066,
M3,149,nominal,M3_nominal_0149,B,M3,True,L,-0.7672613169088183,100,0.0,100,0,-0.7672613169088183,
M3,150,nominal,M3_nominal_0150,B,M1,True,R,-1.2392290125069503,100,0.0,100,0,-1.2392290125069503,
M3,150,nominal,M3_nominal_0150,B,M1,True,L,-1.9914989203061242,100,0.33,67,33,-1.28862149553562,-3.418553085749268
M3,150,nominal,M3_nominal_0150,B,M2,True,R,-1.232718916863353,100,0.02,98,2,-1.2423595829043075,-0.7603262808565692
M3,150,nominal,M3_nominal_0150,B,M2,True,L,-56.64617429795898,100,0.33,67,33,-1.2860240788569637,-169.04405504583278
M3,150,nominal,M3_nominal_0150,B,M3,True,R,-1.2372153874514158,100,0.0,100,0,-1.2372153874514158,
M3,150,nominal,M3_nominal_0150,B,M3,True,L,-1.354726632203834,100,0.2,80,20,-1.333026329495437,-1.4415278430374205
M3,151,nominal,M3_nominal_0151,B,M1,True,R,-1.0162384022336277,100,0.0,100,0,-1.0162384022336277,
M3,151,nominal,M3_nominal_0151,B,M1,True,L,-0.9181663176160706,100,0.0,100,0,-0.9181663176160706,
M3,151,nominal,M3_nominal_0151,B,M2,True,R,-1.0147128857892593,100,0.0,100,0,-1.0147128857892593,
M3,151,nominal,M3_nominal_0151,B,M2,True,L,-0.9197267393598751,100,0.0,100,0,-0.9197267393598751,
M3,151,nominal,M3_nominal_0151,B,M3,True,R,-1.0172745676030615,100,0.01,99,1,-0.9970533339392039,-3.0191767003249494
M3,151,nominal,M3_nominal_0151,B,M3,True,L,-0.9148924220567595,100,0.0,100,0,-0.9148924220567595,
M3,152,nominal,M3_nominal_0152,B,M1,True,R,-1.1968097295884768,100,0.0,100,0,-1.1968097295884768,
M3,152,nominal,M3_nominal_0152,B,M1,True,L,-1.3566827171704845,100,0.0,100,0,-1.3566827171704845,
M3,152,nominal,M3_nominal_0152,B,M2,True,R,-1.208139243977336,100,0.0,100,0,-1.208139243977336,
M3,152,nominal,M3_nominal_0152,B,M2,True,L,-1.3514628435463465,100,0.0,100,0,-1.3514628435463465,
M3,152,nominal,M3_nominal_0152,B,M3,True,R,-1.197549566146039,100,0.0,100,0,-1.197549566146039,
M3,152,nominal,M3_nominal_0152,B,M3,True,L,-1.3569317658886755,100,0.0,100,0,-1.3569317658886755,
M3,153,nominal,M3_nominal_0153,B,M1,True,R,-0.9013220951910453,100,0.0,100,0,-0.9013220951910453,
M3,153,nominal,M3_nominal_0153,B,M1,True,L,-1.1143582859903547,100,0.0,100,0,-1.1143582859903547,
M3,153,nominal,M3_nominal_0153,B,M2,True,R,-0.900514719456769,100,0.0,100,0,-0.900514719456769,
M3,153,nominal,M3_nominal_0153,B,M2,True,L,-1.1137429328650166,100,0.0,100,0,-1.1137429328650166,
M3,153,nominal,M3_nominal_0153,B,M3,True,R,-0.9014179613718071,100,0.0,100,0,-0.9014179613718071,
M3,153,nominal,M3_nominal_0153,B,M3,True,L,-1.112736567621101,100,0.01,99,1,-1.1183035147388172,-0.5616088029671938
M3,154,nominal,M3_nominal_0154,B,M1,True,R,-1.0311740802381124,100,0.0,100,0,-1.0311740802381124,
M3,154,nominal,M3_nominal_0154,B,M1,True,L,-0.8660572828268281,100,0.01,99,1,-0.8524554620200134,-2.212637542701483
M3,154,nominal,M3_nominal_0154,B,M2,True,R,-1.0337502423026375,100,0.01,99,1,-1.0379515823708734,-0.617817575547269
M3,154,nominal,M3_nominal_0154,B,M2,True,L,-0.8647958590800507,100,0.02,98,2,-0.8519998015178752,-1.491802679626664
M3,154,nominal,M3_nominal_0154,B,M3,True,R,-1.0353680977223725,100,0.0,100,0,-1.0353680977223725,
M3,154,nominal,M3_nominal_0154,B,M3,True,L,-0.8706906789835762,100,0.0,100,0,-0.8706906789835762,
M3,155,nominal,M3_nominal_0155,B,M1,True,R,0.1581557576593699,100,0.0,100,0,0.1581557576593699,
M3,155,nominal,M3_nominal_0155,B,M1,True,L,0.20017861500779244,100,0.01,99,1,0.2088034196230282,-0.6536770419005435
M3,155,nominal,M3_nominal_0155,B,M2,True,R,0.1741431248241808,100,0.0,100,0,0.1741431248241808,
M3,155,nominal,M3_nominal_0155,B,M2,True,L,0.2027266186880814,100,0.0,100,0,0.2027266186880814,
M3,155,nominal,M3_nominal_0155,B,M3,True,R,0.16031878050324702,100,0.0,100,0,0.16031878050324702,
M3,155,nominal,M3_nominal_0155,B,M3,True,L,0.19966095576555098,100,0.0,100,0,0.19966095576555098,
M3,156,nominal,M3_nominal_0156,B,M1,True,R,-38.797836505364415,100,0.49,51,49,-0.9522941182462554,-78.1880949082833
M3,156,nominal,M3_nominal_0156,B,M1,True,L,-0.9998670261921557,100,0.0,100,0,-0.9998670261921557,
M3,156,nominal,M3_nominal_0156,B,M2,True,R,-619563.7582132557,100,0.54,46,54,-0.9409402635528761,-1147339.4914458047
M3,156,nominal,M3_nominal_0156,B,M2,True,L,-1.0172988001041723,100,0.0,100,0,-1.0172988001041723,
M3,156,nominal,M3_nominal_0156,B,M3,True,R,-5.67841880341341,100,0.47,53,47,-0.9311825819748416,-11.031685180780308
M3,156,nominal,M3_nominal_0156,B,M3,True,L,-1.0153193147324293,100,0.0,100,0,-1.0153193147324293,
M3,157,nominal,M3_nominal_0157,B,M1,True,R,-1.1259418668407484,100,0.02,98,2,-1.1158020184018755,-1.6227944403455128
M3,157,nominal,M3_nominal_0157,B,M1,True,L,-1.4338261530977698,100,0.01,99,1,-1.4377483609190125,-1.045527578794741
M3,157,nominal,M3_nominal_0157,B,M2,True,R,-1.1257325034109606,100,0.03,97,3,-1.1264368906095938,-1.1029573173218148
M3,157,nominal,M3_nominal_0157,B,M2,True,L,-1.4329288991441376,100,0.0,100,0,-1.4329288991441376,
M3,157,nominal,M3_nominal_0157,B,M3,True,R,-1.126584899465017,100,0.0,100,0,-1.126584899465017,
M3,157,nominal,M3_nominal_0157,B,M3,True,L,-1.4357231147315779,100,0.0,100,0,-1.4357231147315779,
M3,158,nominal,M3_nominal_0158,B,M1,True,R,-1.153395712360805,100,0.2,80,20,-1.1618555063210105,-1.1195565365199824
M3,158,nominal,M3_nominal_0158,B,M1,True,L,-1.1684874751181968,100,0.01,99,1,-1.1719815112641614,-0.8225778966677217
M3,158,nominal,M3_nominal_0158,B,M2,True,R,-1.1548194515223853,100,0.06,94,6,-1.1510682284126736,-1.213588613574535
M3,158,nominal,M3_nominal_0158,B,M2,True,L,-1.1675355657276412,100,0.0,100,0,-1.1675355657276412,
M3,158,nominal,M3_nominal_0158,B,M3,True,R,-1.1531561714281273,100,0.0,100,0,-1.1531561714281273,
M3,158,nominal,M3_nominal_0158,B,M3,True,L,-1.1696428779079346,100,0.0,100,0,-1.1696428779079346,
M3,159,nominal,M3_nominal_0159,B,M1,True,R,-0.9855190381785284,100,0.0,100,0,-0.9855190381785284,
M3,159,nominal,M3_nominal_0159,B,M1,True,L,-1.3727215020348986,100,0.03,97,3,-1.3910270723272784,-0.7808413959146309
M3,159,nominal,M3_nominal_0159,B,M2,True,R,-0.9843681892709105,100,0.0,100,0,-0.9843681892709105,
M3,159,nominal,M3_nominal_0159,B,M2,True,L,-1.3732926682702127,100,0.02,98,2,-1.3823063096151338,-0.9316242423690811
M3,159,nominal,M3_nominal_0159,B,M3,True,R,-0.9848083475411645,100,0.0,100,0,-0.9848083475411645,
M3,159,nominal,M3_nominal_0159,B,M3,True,L,-1.3741445991915047,100,0.0,100,0,-1.3741445991915047,
M3,160,nominal,M3_nominal_0160,B,M1,True,R,-1.2929961044683154,100,0.0,100,0,-1.2929961044683154,
M3,160,nominal,M3_nominal_0160,B,M1,True,L,-1.7460446289750913,100,0.0,100,0,-1.7460446289750913,
M3,160,nominal,M3_nominal_0160,B,M2,True,R,-1.2926372928594585,100,0.0,100,0,-1.2926372928594585,
M3,160,nominal,M3_nominal_0160,B,M2,True,L,-1.7516375026946454,100,0.0,100,0,-1.7516375026946454,
M3,160,nominal,M3_nominal_0160,B,M3,True,R,-1.2960937763591713,100,0.0,100,0,-1.2960937763591713,
M3,160,nominal,M3_nominal_0160,B,M3,True,L,-1.7384278158864248,100,0.0,100,0,-1.7384278158864248,
M3,161,nominal,M3_nominal_0161,B,M1,True,R,-1.1713673458374352,100,0.06,94,6,-1.1429237980954128,-1.6169829271291212
M3,161,nominal,M3_nominal_0161,B,M1,True,L,-1.4996599221746831,100,0.03,97,3,-1.513360379323224,-1.056678474371868
M3,161,nominal,M3_nominal_0161,B,M2,True,R,-1.1737702437004576,100,0.06,94,6,-1.1443372982025475,-1.6348863898343806
M3,161,nominal,M3_nominal_0161,B,M2,True,L,-1.486197820853043,100,0.01,99,1,-1.4904891768401438,-1.061353578130055
M3,161,nominal,M3_nominal_0161,B,M3,True,R,-1.1713882484654332,100,0.0,100,0,-1.1713882484654332,
M3,161,nominal,M3_nominal_0161,B,M3,True,L,-1.5097912500753987,100,0.0,100,0,-1.5097912500753987,
M3,162,nominal,M3_nominal_0162,B,M1,True,R,-1.6765998112737186,100,0.0,100,0,-1.6765998112737186,
M3,162,nominal,M3_nominal_0162,B,M1,True,L,-1.4686872692279598,100,0.0,100,0,-1.4686872692279598,
M3,162,nominal,M3_nominal_0162,B,M2,True,R,-1.6751757830518383,100,0.01,99,1,-1.6811985624826284,-1.0789206194036214
M3,162,nominal,M3_nominal_0162,B,M2,True,L,-1.4679379593149926,100,0.0,100,0,-1.4679379593149926,
M3,162,nominal,M3_nominal_0162,B,M3,True,R,-1.6768152134710355,100,0.0,100,0,-1.6768152134710355,
M3,162,nominal,M3_nominal_0162,B,M3,True,L,-1.4700618009960644,100,0.0,100,0,-1.4700618009960644,
M3,163,nominal,M3_nominal_0163,B,M1,True,R,-1.3608143386874088,100,0.0,100,0,-1.3608143386874088,
M3,163,nominal,M3_nominal_0163,B,M1,True,L,-1.7342054502976632,100,0.01,99,1,-1.741226709299477,-1.039100809118065
M3,163,nominal,M3_nominal_0163,B,M2,True,R,-1.3621494921159092,100,0.0,100,0,-1.3621494921159092,
M3,163,nominal,M3_nominal_0163,B,M2,True,L,-1.736390829527079,100,0.03,97,3,-1.756290274728175,-1.0929754346916543
M3,163,nominal,M3_nominal_0163,B,M3,True,R,-1.361345746141614,100,0.0,100,0,-1.361345746141614,
M3,163,nominal,M3_nominal_0163,B,M3,True,L,-1.7357289189047183,100,0.0,100,0,-1.7357289189047183,
M3,164,nominal,M3_nominal_0164,B,M1,True,R,-1.7253687075667954,100,0.0,100,0,-1.7253687075667954,
M3,164,nominal,M3_nominal_0164,B,M1,True,L,-1.7375880667765644,100,0.08,92,8,-1.768217756605587,-1.3853466337428118
M3,164,nominal,M3_nominal_0164,B,M2,True,R,-1.7263648066342296,100,0.0,100,0,-1.7263648066342296,
M3,164,nominal,M3_nominal_0164,B,M2,True,L,-1.7409182524289668,100,0.03,97,3,-1.756946424721244,-1.2226740149786706
M3,164,nominal,M3_nominal_0164,B,M3,True,R,-1.725739411720458,100,0.0,100,0,-1.725739411720458,
M3,164,nominal,M3_nominal_0164,B,M3,True,L,-1.734639419200758,100,0.0,100,0,-1.734639419200758,
M3,165,nominal,M3_nominal_0165,B,M1,True,R,-1.1899808041256843,100,0.01,99,1,-1.1848359503449069,-1.699321328422641
M3,165,nominal,M3_nominal_0165,B,M1,True,L,-1.4825312889690565,100,0.05,95,5,-1.4986940605034273,-1.1754386298160113
M3,165,nominal,M3_nominal_0165,B,M2,True,R,-1.1886538016159423,100,0.0,100,0,-1.1886538016159423,
M3,165,nominal,M3_nominal_0165,B,M2,True,L,-1.4825520380471833,100,0.05,95,5,-1.4989816852831768,-1.1703887405633069
M3,165,nominal,M3_nominal_0165,B,M3,True,R,-1.1891986243087989,100,0.01,99,1,-1.1885481904637258,-1.253591574971008
M3,165,nominal,M3_nominal_0165,B,M3,True,L,-1.4900682709711908,100,0.02,98,2,-1.4979482744808754,-1.1039480989966521
M3,166,nominal,M3_nominal_0166,B,M1,True,R,-1.1684267296888804,100,0.0,100,0,-1.1684267296888804,
M3,166,nominal,M3_nominal_0166,B,M1,True,L,-1.5435603859420124,100,0.03,97,3,-1.534759444950882,-1.8281241446552368
M3,166,nominal,M3_nominal_0166,B,M2,True,R,-1.1648806246864252,100,0.02,98,2,-1.1587998318115764,-1.4628394755540224
M3,166,nominal,M3_nominal_0166,B,M2,True,L,-1.5419966309594297,100,0.02,98,2,-1.5339848232739264,-1.9345752075491074
M3,166,nominal,M3_nominal_0166,B,M3,True,R,-1.1442738214062012,100,0.0,100,0,-1.1442738214062012,
M3,166,nominal,M3_nominal_0166,B,M3,True,L,-1.5631373322911173,100,0.0,100,0,-1.5631373322911173,
M3,167,nominal,M3_nominal_0167,B,M1,True,R,-1.6694920460063012,100,0.0,100,0,-1.6694920460063012,
M3,167,nominal,M3_nominal_0167,B,M1,True,L,-1.6908457001009927,100,0.0,100,0,-1.6908457001009927,
M3,167,nominal,M3_nominal_0167,B,M2,True,R,-1.670535222122703,100,0.0,100,0,-1.670535222122703,
M3,167,nominal,M3_nominal_0167,B,M2,True,L,-1.6935930510470456,100,0.01,99,1,-1.687612568911977,-2.2856607824188417
M3,167,nominal,M3_nominal_0167,B,M3,True,R,-1.665954830712195,100,0.0,100,0,-1.665954830712195,
M3,167,nominal,M3_nominal_0167,B,M3,True,L,-1.6911996322513545,100,0.0,100,0,-1.6911996322513545,
M3,168,nominal,M3_nominal_0168,B,M1,True,R,-1.0166450972689902,100,0.01,99,1,-1.0152305622429305,-1.156684064848903
M3,168,nominal,M3_nominal_0168,B,M1,True,L,-1.332903927179849,100,0.0,100,0,-1.332903927179849,
M3,168,nominal,M3_nominal_0168,B,M2,True,R,-1.0189020931979176,100,0.0,100,0,-1.0189020931979176,
M3,168,nominal,M3_nominal_0168,B,M2,True,L,-1.3323217808842167,100,0.0,100,0,-1.3323217808842167,
M3,168,nominal,M3_nominal_0168,B,M3,True,R,-1.0156028461493845,100,0.0,100,0,-1.0156028461493845,
M3,168,nominal,M3_nominal_0168,B,M3,True,L,-1.332121201049105,100,0.0,100,0,-1.332121201049105,
M3,169,nominal,M3_nominal_0169,B,M1,True,R,-1.7513854977780776,100,0.0,100,0,-1.7513854977780776,
M3,169,nominal,M3_nominal_0169,B,M1,True,L,-1.5969594129402043,100,0.0,100,0,-1.5969594129402043,
M3,169,nominal,M3_nominal_0169,B,M2,True,R,-1.7481508264025456,100,0.0,100,0,-1.7481508264025456,
M3,169,nominal,M3_nominal_0169,B,M2,True,L,-1.5986050384980368,100,0.0,100,0,-1.5986050384980368,
M3,169,nominal,M3_nominal_0169,B,M3,True,R,-1.754015362997196,100,0.03,97,3,-1.7681096889644023,-1.2982988233908628
M3,169,nominal,M3_nominal_0169,B,M3,True,L,-1.5969037004672952,100,0.0,100,0,-1.5969037004672952,
M3,170,nominal,M3_nominal_0170,B,M1,True,R,-1.6458057534414723,100,0.0,100,0,-1.6458057534414723,
M3,170,nominal,M3_nominal_0170,B,M1,True,L,-2.088169836476,100,0.0,100,0,-2.088169836476,
M3,170,nominal,M3_nominal_0170,B,M2,True,R,-1.6409839378536994,100,0.0,100,0,-1.6409839378536994,
M3,170,nominal,M3_nominal_0170,B,M2,True,L,-2.0897250350598595,100,0.0,100,0,-2.0897250350598595,
M3,170,nominal,M3_nominal_0170,B,M3,True,R,-1.642810054559337,100,0.0,100,0,-1.642810054559337,
M3,170,nominal,M3_nominal_0170,B,M3,True,L,-2.089997616316693,100,0.0,100,0,-2.089997616316693,
M3,171,nominal,M3_nominal_0171,B,M1,True,R,-0.6081241004173054,100,0.03,97,3,-0.6209584148356341,-0.19314793422467488
M3,171,nominal,M3_nominal_0171,B,M1,True,L,-1.5062607221097775,100,0.0,100,0,-1.5062607221097775,
M3,171,nominal,M3_nominal_0171,B,M2,True,R,-0.6074321375631428,100,0.05,95,5,-0.6287798614133221,-0.20182538440973968
M3,171,nominal,M3_nominal_0171,B,M2,True,L,-1.506265799362478,100,0.0,100,0,-1.506265799362478,
M3,171,nominal,M3_nominal_0171,B,M3,True,R,-0.6084555139473722,100,0.0,100,0,-0.6084555139473722,
M3,171,nominal,M3_nominal_0171,B,M3,True,L,-1.5074358376665946,100,0.0,100,0,-1.5074358376665946,
M3,172,nominal,M3_nominal_0172,B,M1,True,R,-1.1176804497387787,100,0.01,99,1,-1.1208989031950334,-0.7990535575695609
M3,172,nominal,M3_nominal_0172,B,M1,True,L,-1.342116446861637,100,0.0,100,0,-1.342116446861637,
M3,172,nominal,M3_nominal_0172,B,M2,True,R,-1.117865782783298,100,0.0,100,0,-1.117865782783298,
M3,172,nominal,M3_nominal_0172,B,M2,True,L,-1.3443066863769786,100,0.0,100,0,-1.3443066863769786,
M3,172,nominal,M3_nominal_0172,B,M3,True,R,-1.1154208926234663,100,0.0,100,0,-1.1154208926234663,
M3,172,nominal,M3_nominal_0172,B,M3,True,L,-1.3439764153458154,100,0.0,100,0,-1.3439764153458154,
M3,173,nominal,M3_nominal_0173,B,M1,True,R,-1.274746546407043,100,0.0,100,0,-1.274746546407043,
M3,173,nominal,M3_nominal_0173,B,M1,True,L,-1.5161035707567274,100,0.01,99,1,-1.5240251712746753,-0.7318651194799296
M3,173,nominal,M3_nominal_0173,B,M2,True,R,-1.2752521110584292,100,0.0,100,0,-1.2752521110584292,
M3,173,nominal,M3_nominal_0173,B,M2,True,L,-1.5188174267985215,100,0.02,98,2,-1.533342013975221,-0.8071126551402436
M3,173,nominal,M3_nominal_0173,B,M3,True,R,-1.2707157613628082,100,0.01,99,1,-1.2710917137561732,-1.233496474419644
M3,173,nominal,M3_nominal_0173,B,M3,True,L,-1.5208862417515296,100,0.0,100,0,-1.5208862417515296,
M3,174,nominal,M3_nominal_0174,B,M1,True,R,-1.459410140124891,100,0.0,100,0,-1.459410140124891,
M3,174,nominal,M3_nominal_0174,B,M1,True,L,-1.8204358505284677,100,0.0,100,0,-1.8204358505284677,
M3,174,nominal,M3_nominal_0174,B,M2,True,R,-1.4572019224516723,100,0.0,100,0,-1.4572019224516723,
M3,174,nominal,M3_nominal_0174,B,M2,True,L,-1.816539787098774,100,0.0,100,0,-1.816539787098774,
M3,174,nominal,M3_nominal_0174,B,M3,True,R,-1.4565902112806013,100,0.0,100,0,-1.4565902112806013,
M3,174,nominal,M3_nominal_0174,B,M3,True,L,-1.8168074548001028,100,0.0,100,0,-1.8168074548001028,
M3,175,nominal,M3_nominal_0175,B,M1,True,R,-1.6480246155087548,100,0.0,100,0,-1.6480246155087548,
M3,175,nominal,M3_nominal_0175,B,M1,True,L,-1.9126784800775396,100,0.0,100,0,-1.9126784800775396,
M3,175,nominal,M3_nominal_0175,B,M2,True,R,-1.65272099728859,100,0.0,100,0,-1.65272099728859,
M3,175,nominal,M3_nominal_0175,B,M2,True,L,-1.9179884746540024,100,0.0,100,0,-1.9179884746540024,
M3,175,nominal,M3_nominal_0175,B,M3,True,R,-1.647441951373127,100,0.01,99,1,-1.6533228108975913,-1.0652368584511884
M3,175,nominal,M3_nominal_0175,B,M3,True,L,-1.9167609024008043,100,0.0,100,0,-1.9167609024008043,
M3,176,nominal,M3_nominal_0176,B,M1,True,R,-3.1515569409627933,100,0.41,59,41,-0.6964211257099738,-6.684557260472947
M3,176,nominal,M3_nominal_0176,B,M1,True,L,-0.7058802359322933,100,0.0,100,0,-0.7058802359322933,
M3,176,nominal,M3_nominal_0176,B,M2,True,R,-595.8126442710426,100,0.49,51,49,-0.6046317451703002,-1215.3148613898074
M3,176,nominal,M3_nominal_0176,B,M2,True,L,-0.698666742363308,100,0.02,98,2,-0.7082011802906456,-0.23147928392376946
M3,176,nominal,M3_nominal_0176,B,M3,True,R,-7.619259219459341,100,0.45,55,45,-0.9007685655040826,-15.830747796515766
